time	V(v_y)	V(v_out)	V(v_x)	V(v_90)	V(v_0)
0.000000000000000e+00	-7.055389e-01	-1.593051e-02	-5.394704e-04	2.226866e-01	2.226866e-01
9.999999999344301e-11	-7.054530e-01	-1.592612e-02	-5.394773e-04	2.226866e-01	2.226866e-01
2.999999999938815e-10	-7.052812e-01	-1.591732e-02	-5.394911e-04	2.226866e-01	2.226866e-01
6.999999999947586e-10	-7.049376e-01	-1.589973e-02	-5.395187e-04	2.226866e-01	2.226866e-01
1.499999999996513e-09	-7.042502e-01	-1.586455e-02	-5.395738e-04	2.226866e-01	2.226866e-01
2.499999999998706e-09	-7.033909e-01	-1.582056e-02	-5.396425e-04	2.226866e-01	2.226866e-01
3.500000000000898e-09	-7.025314e-01	-1.577657e-02	-5.397110e-04	2.226866e-01	2.226866e-01
4.500000000003091e-09	-7.016717e-01	-1.573258e-02	-5.397793e-04	2.226866e-01	2.226866e-01
5.500000000005284e-09	-7.008118e-01	-1.568857e-02	-5.398472e-04	2.226866e-01	2.226866e-01
6.500000000007476e-09	-6.999517e-01	-1.564456e-02	-5.399151e-04	2.226866e-01	2.226866e-01
7.500000000009669e-09	-6.990914e-01	-1.560055e-02	-5.399826e-04	2.226866e-01	2.226866e-01
8.500000000011862e-09	-6.982310e-01	-1.555653e-02	-5.400500e-04	2.226866e-01	2.226866e-01
9.500000000014054e-09	-6.973704e-01	-1.551251e-02	-5.401171e-04	2.226866e-01	2.226866e-01
1.050000000001625e-08	-6.965096e-01	-1.546848e-02	-5.401840e-04	2.226866e-01	2.226866e-01
1.150000000001844e-08	-6.956487e-01	-1.542444e-02	-5.402506e-04	2.226866e-01	2.226866e-01
1.250000000002063e-08	-6.947875e-01	-1.538040e-02	-5.403171e-04	2.226866e-01	2.226866e-01
1.350000000002283e-08	-6.939262e-01	-1.533635e-02	-5.403833e-04	2.226866e-01	2.226866e-01
1.450000000002502e-08	-6.930647e-01	-1.529230e-02	-5.404493e-04	2.226866e-01	2.226866e-01
1.550000000002721e-08	-6.922030e-01	-1.524824e-02	-5.405151e-04	2.226866e-01	2.226866e-01
1.650000000002940e-08	-6.913411e-01	-1.520418e-02	-5.405807e-04	2.226866e-01	2.226866e-01
1.750000000003160e-08	-6.904791e-01	-1.516011e-02	-5.406460e-04	2.226866e-01	2.226866e-01
1.850000000003379e-08	-6.896169e-01	-1.511604e-02	-5.407110e-04	2.226866e-01	2.226866e-01
1.950000000003598e-08	-6.887544e-01	-1.507196e-02	-5.407759e-04	2.226866e-01	2.226866e-01
2.050000000003817e-08	-6.878919e-01	-1.502788e-02	-5.408406e-04	2.226866e-01	2.226866e-01
2.150000000004037e-08	-6.870291e-01	-1.498379e-02	-5.409051e-04	2.226866e-01	2.226866e-01
2.250000000004256e-08	-6.861662e-01	-1.493969e-02	-5.409693e-04	2.226866e-01	2.226866e-01
2.350000000004475e-08	-6.853032e-01	-1.489559e-02	-5.410332e-04	2.226866e-01	2.226866e-01
2.450000000004695e-08	-6.844398e-01	-1.485149e-02	-5.410970e-04	2.226866e-01	2.226866e-01
2.550000000004914e-08	-6.835764e-01	-1.480738e-02	-5.411605e-04	2.226866e-01	2.226866e-01
2.650000000005133e-08	-6.827128e-01	-1.476326e-02	-5.412239e-04	2.226866e-01	2.226866e-01
2.750000000005352e-08	-6.818490e-01	-1.471914e-02	-5.412869e-04	2.226866e-01	2.226866e-01
2.850000000005572e-08	-6.809850e-01	-1.467501e-02	-5.413498e-04	2.226866e-01	2.226866e-01
2.950000000005791e-08	-6.801209e-01	-1.463088e-02	-5.414124e-04	2.226866e-01	2.226866e-01
3.050000000006010e-08	-6.792566e-01	-1.458674e-02	-5.414748e-04	2.226866e-01	2.226866e-01
3.150000000006229e-08	-6.783921e-01	-1.454260e-02	-5.415370e-04	2.226866e-01	2.226866e-01
