time	V(v_y)	V(v_out)	V(v_x)	V(v_90)	V(v_0)
0.000000000000000e+00	7.424448e-02	4.115606e-01	-1.432812e-03	2.226866e-01	2.226866e-01
9.999999999344301e-11	7.424780e-02	4.115723e-01	-1.432599e-03	2.226866e-01	2.226866e-01
2.999999999938815e-10	7.425442e-02	4.115958e-01	-1.432172e-03	2.226866e-01	2.226866e-01
6.999999999947586e-10	7.426766e-02	4.116427e-01	-1.431320e-03	2.226866e-01	2.226866e-01
1.499999999996513e-09	7.429412e-02	4.117365e-01	-1.429614e-03	2.226866e-01	2.226866e-01
2.499999999998706e-09	7.432716e-02	4.118535e-01	-1.427481e-03	2.226866e-01	2.226866e-01
3.500000000000898e-09	7.436015e-02	4.119703e-01	-1.425348e-03	2.226866e-01	2.226866e-01
4.500000000003091e-09	7.439310e-02	4.120871e-01	-1.423215e-03	2.226866e-01	2.226866e-01
5.500000000005284e-09	7.442602e-02	4.122036e-01	-1.421081e-03	2.226866e-01	2.226866e-01
6.500000000007476e-09	7.445888e-02	4.123199e-01	-1.418947e-03	2.226866e-01	2.226866e-01
7.500000000009669e-09	7.449171e-02	4.124361e-01	-1.416813e-03	2.226866e-01	2.226866e-01
8.500000000011862e-09	7.452450e-02	4.125521e-01	-1.414678e-03	2.226866e-01	2.226866e-01
9.500000000014054e-09	7.455724e-02	4.126679e-01	-1.412543e-03	2.226866e-01	2.226866e-01
1.050000000001625e-08	7.458995e-02	4.127835e-01	-1.410407e-03	2.226866e-01	2.226866e-01
1.150000000001844e-08	7.462260e-02	4.128990e-01	-1.408272e-03	2.226866e-01	2.226866e-01
1.250000000002063e-08	7.465522e-02	4.130143e-01	-1.406136e-03	2.226866e-01	2.226866e-01
1.350000000002283e-08	7.468779e-02	4.131294e-01	-1.403999e-03	2.226866e-01	2.226866e-01
1.450000000002502e-08	7.472033e-02	4.132443e-01	-1.401862e-03	2.226866e-01	2.226866e-01
1.550000000002721e-08	7.475282e-02	4.133591e-01	-1.399725e-03	2.226866e-01	2.226866e-01
1.650000000002940e-08	7.478528e-02	4.134737e-01	-1.397588e-03	2.226866e-01	2.226866e-01
1.750000000003160e-08	7.481768e-02	4.135881e-01	-1.395450e-03	2.226866e-01	2.226866e-01
1.850000000003379e-08	7.485005e-02	4.137024e-01	-1.393312e-03	2.226866e-01	2.226866e-01
1.950000000003598e-08	7.488237e-02	4.138165e-01	-1.391173e-03	2.226866e-01	2.226866e-01
2.050000000003817e-08	7.491466e-02	4.139304e-01	-1.389035e-03	2.226866e-01	2.226866e-01
2.150000000004037e-08	7.494690e-02	4.140441e-01	-1.386896e-03	2.226866e-01	2.226866e-01
2.250000000004256e-08	7.497910e-02	4.141576e-01	-1.384756e-03	2.226866e-01	2.226866e-01
2.350000000004475e-08	7.501126e-02	4.142710e-01	-1.382616e-03	2.226866e-01	2.226866e-01
2.450000000004695e-08	7.504338e-02	4.143842e-01	-1.380476e-03	2.226866e-01	2.226866e-01
2.550000000004914e-08	7.507546e-02	4.144972e-01	-1.378336e-03	2.226866e-01	2.226866e-01
2.650000000005133e-08	7.510749e-02	4.146101e-01	-1.376195e-03	2.226866e-01	2.226866e-01
2.750000000005352e-08	7.513949e-02	4.147228e-01	-1.374054e-03	2.226866e-01	2.226866e-01
2.850000000005572e-08	7.517143e-02	4.148353e-01	-1.371913e-03	2.226866e-01	2.226866e-01
2.950000000005791e-08	7.520334e-02	4.149476e-01	-1.369771e-03	2.226866e-01	2.226866e-01
3.050000000006010e-08	7.523522e-02	4.150598e-01	-1.367629e-03	2.226866e-01	2.226866e-01
3.150000000006229e-08	7.526704e-02	4.151717e-01	-1.365486e-03	2.226866e-01	2.226866e-01
3.250000000006449e-08	7.529883e-02	4.152836e-01	-1.363344e-03	2.226866e-01	2.226866e-01
3.350000000006668e-08	7.533057e-02	4.153952e-01	-1.361201e-03	2.226866e-01	2.226866e-01
3.450000000006887e-08	7.536227e-02	4.155066e-01	-1.359057e-03	2.226866e-01	2.226866e-01
3.550000000007106e-08	7.539394e-02	4.156179e-01	-1.356914e-03	2.226866e-01	2.226866e-01
3.650000000007326e-08	7.542556e-02	4.157290e-01	-1.354770e-03	2.226866e-01	2.226866e-01
3.750000000007545e-08	7.545713e-02	4.158400e-01	-1.352625e-03	2.226866e-01	2.226866e-01
3.850000000007764e-08	7.548867e-02	4.159507e-01	-1.350481e-03	2.226866e-01	2.226866e-01
3.950000000007984e-08	7.552017e-02	4.160613e-01	-1.348336e-03	2.226866e-01	2.226866e-01
4.050000000008203e-08	7.555162e-02	4.161717e-01	-1.346191e-03	2.226866e-01	2.226866e-01
4.150000000008422e-08	7.558303e-02	4.162819e-01	-1.344045e-03	2.226866e-01	2.226866e-01
4.250000000008641e-08	7.561441e-02	4.163920e-01	-1.341899e-03	2.226866e-01	2.226866e-01
4.350000000008861e-08	7.564574e-02	4.165019e-01	-1.339753e-03	2.226866e-01	2.226866e-01
4.450000000009080e-08	7.567703e-02	4.166116e-01	-1.337607e-03	2.226866e-01	2.226866e-01
4.550000000009299e-08	7.570828e-02	4.167211e-01	-1.335460e-03	2.226866e-01	2.226866e-01
4.650000000009518e-08	7.573948e-02	4.168305e-01	-1.333313e-03	2.226866e-01	2.226866e-01
4.750000000009738e-08	7.577065e-02	4.169397e-01	-1.331166e-03	2.226866e-01	2.226866e-01
4.850000000009957e-08	7.580177e-02	4.170487e-01	-1.329018e-03	2.226866e-01	2.226866e-01
4.950000000010176e-08	7.583286e-02	4.171575e-01	-1.326870e-03	2.226866e-01	2.226866e-01
5.050000000010396e-08	7.586390e-02	4.172662e-01	-1.324722e-03	2.226866e-01	2.226866e-01
5.150000000010615e-08	7.589490e-02	4.173747e-01	-1.322573e-03	2.226866e-01	2.226866e-01
5.250000000010834e-08	7.592586e-02	4.174830e-01	-1.320424e-03	2.226866e-01	2.226866e-01
5.350000000011053e-08	7.595678e-02	4.175911e-01	-1.318275e-03	2.226866e-01	2.226866e-01
5.450000000011273e-08	7.598766e-02	4.176991e-01	-1.316126e-03	2.226866e-01	2.226866e-01
5.550000000011492e-08	7.601850e-02	4.178068e-01	-1.313976e-03	2.226866e-01	2.226866e-01
5.650000000011711e-08	7.604930e-02	4.179145e-01	-1.311826e-03	2.226866e-01	2.226866e-01
5.750000000011930e-08	7.608005e-02	4.180219e-01	-1.309676e-03	2.226866e-01	2.226866e-01
5.850000000012150e-08	7.611077e-02	4.181291e-01	-1.307525e-03	2.226866e-01	2.226866e-01
5.950000000012369e-08	7.614144e-02	4.182362e-01	-1.305374e-03	2.226866e-01	2.226866e-01
6.050000000012588e-08	7.617207e-02	4.183431e-01	-1.303223e-03	2.226866e-01	2.226866e-01
6.150000000012808e-08	7.620266e-02	4.184498e-01	-1.301071e-03	2.226866e-01	2.226866e-01
6.250000000013027e-08	7.623322e-02	4.185564e-01	-1.298920e-03	2.226866e-01	2.226866e-01
6.350000000013246e-08	7.626373e-02	4.186628e-01	-1.296768e-03	2.226866e-01	2.226866e-01
6.450000000013465e-08	7.629419e-02	4.187690e-01	-1.294615e-03	2.226866e-01	2.226866e-01
6.550000000013685e-08	7.632462e-02	4.188750e-01	-1.292463e-03	2.226866e-01	2.226866e-01
6.650000000013904e-08	7.635501e-02	4.189809e-01	-1.290310e-03	2.226866e-01	2.226866e-01
6.750000000014123e-08	7.638536e-02	4.190865e-01	-1.288157e-03	2.226866e-01	2.226866e-01
6.850000000014342e-08	7.641566e-02	4.191920e-01	-1.286003e-03	2.226866e-01	2.226866e-01
6.950000000014562e-08	7.644593e-02	4.192974e-01	-1.283849e-03	2.226866e-01	2.226866e-01
7.050000000014781e-08	7.647615e-02	4.194025e-01	-1.281695e-03	2.226866e-01	2.226866e-01
7.150000000015000e-08	7.650633e-02	4.195075e-01	-1.279541e-03	2.226866e-01	2.226866e-01
7.250000000015220e-08	7.653648e-02	4.196123e-01	-1.277387e-03	2.226866e-01	2.226866e-01
7.350000000015439e-08	7.656658e-02	4.197169e-01	-1.275232e-03	2.226866e-01	2.226866e-01
7.450000000015658e-08	7.659664e-02	4.198214e-01	-1.273077e-03	2.226866e-01	2.226866e-01
7.550000000015877e-08	7.662666e-02	4.199257e-01	-1.270921e-03	2.226866e-01	2.226866e-01
7.650000000016097e-08	7.665664e-02	4.200298e-01	-1.268766e-03	2.226866e-01	2.226866e-01
7.750000000016316e-08	7.668658e-02	4.201337e-01	-1.266610e-03	2.226866e-01	2.226866e-01
7.850000000016535e-08	7.671648e-02	4.202374e-01	-1.264453e-03	2.226866e-01	2.226866e-01
7.950000000016754e-08	7.674634e-02	4.203410e-01	-1.262297e-03	2.226866e-01	2.226866e-01
8.050000000016974e-08	7.677615e-02	4.204444e-01	-1.260140e-03	2.226866e-01	2.226866e-01
8.150000000017193e-08	7.680593e-02	4.205476e-01	-1.257983e-03	2.226866e-01	2.226866e-01
8.250000000017412e-08	7.683567e-02	4.206507e-01	-1.255826e-03	2.226866e-01	2.226866e-01
8.350000000017632e-08	7.686537e-02	4.207535e-01	-1.253668e-03	2.226866e-01	2.226866e-01
8.450000000017851e-08	7.689503e-02	4.208562e-01	-1.251511e-03	2.226866e-01	2.226866e-01
8.550000000018070e-08	7.692464e-02	4.209587e-01	-1.249352e-03	2.226866e-01	2.226866e-01
8.650000000018289e-08	7.695422e-02	4.210611e-01	-1.247194e-03	2.226866e-01	2.226866e-01
8.750000000018509e-08	7.698375e-02	4.211632e-01	-1.245036e-03	2.226866e-01	2.226866e-01
8.850000000018728e-08	7.701325e-02	4.212652e-01	-1.242877e-03	2.226866e-01	2.226866e-01
