time	V(v_y)	V(v_out)	V(v_x)	V(v_90)	V(v_0)
0.000000000000000e+00	-4.014674e-01	2.176271e-01	-4.693817e-04	2.226866e-01	2.226866e-01
9.999999999344301e-11	-4.014263e-01	2.176309e-01	-4.692721e-04	2.226866e-01	2.226866e-01
2.999999999938815e-10	-4.013440e-01	2.176386e-01	-4.690528e-04	2.226866e-01	2.226866e-01
6.999999999947586e-10	-4.011796e-01	2.176540e-01	-4.686142e-04	2.226866e-01	2.226866e-01
1.499999999996513e-09	-4.008506e-01	2.176848e-01	-4.677371e-04	2.226866e-01	2.226866e-01
2.499999999998706e-09	-4.004392e-01	2.177232e-01	-4.666405e-04	2.226866e-01	2.226866e-01
3.500000000000898e-09	-4.000278e-01	2.177615e-01	-4.655440e-04	2.226866e-01	2.226866e-01
4.500000000003091e-09	-3.996162e-01	2.177997e-01	-4.644474e-04	2.226866e-01	2.226866e-01
5.500000000005284e-09	-3.992046e-01	2.178378e-01	-4.633507e-04	2.226866e-01	2.226866e-01
6.500000000007476e-09	-3.987928e-01	2.178758e-01	-4.622540e-04	2.226866e-01	2.226866e-01
7.500000000009669e-09	-3.983809e-01	2.179137e-01	-4.611572e-04	2.226866e-01	2.226866e-01
8.500000000011862e-09	-3.979689e-01	2.179516e-01	-4.600604e-04	2.226866e-01	2.226866e-01
9.500000000014054e-09	-3.975568e-01	2.179893e-01	-4.589635e-04	2.226866e-01	2.226866e-01
1.050000000001625e-08	-3.971446e-01	2.180270e-01	-4.578666e-04	2.226866e-01	2.226866e-01
1.150000000001844e-08	-3.967323e-01	2.180645e-01	-4.567696e-04	2.226866e-01	2.226866e-01
1.250000000002063e-08	-3.963199e-01	2.181020e-01	-4.556725e-04	2.226866e-01	2.226866e-01
1.350000000002283e-08	-3.959073e-01	2.181394e-01	-4.545754e-04	2.226866e-01	2.226866e-01
1.450000000002502e-08	-3.954947e-01	2.181767e-01	-4.534783e-04	2.226866e-01	2.226866e-01
1.550000000002721e-08	-3.950820e-01	2.182139e-01	-4.523811e-04	2.226866e-01	2.226866e-01
1.650000000002940e-08	-3.946691e-01	2.182510e-01	-4.512839e-04	2.226866e-01	2.226866e-01
1.750000000003160e-08	-3.942562e-01	2.182881e-01	-4.501866e-04	2.226866e-01	2.226866e-01
1.850000000003379e-08	-3.938431e-01	2.183250e-01	-4.490893e-04	2.226866e-01	2.226866e-01
1.950000000003598e-08	-3.934300e-01	2.183619e-01	-4.479919e-04	2.226866e-01	2.226866e-01
2.050000000003817e-08	-3.930168e-01	2.183986e-01	-4.468945e-04	2.226866e-01	2.226866e-01
2.150000000004037e-08	-3.926034e-01	2.184353e-01	-4.457970e-04	2.226866e-01	2.226866e-01
