time	V(v_y)	V(v_out)	V(v_x)	V(v_90)	V(v_0)
0.000000000000000e+00	2.876388e-01	2.249221e-01	-2.417620e-03	2.226866e-01	2.226866e-01
4.023727913902465e-11	2.876588e-01	2.249300e-01	-2.417573e-03	2.226866e-01	2.226866e-01
1.207118374170740e-10	2.876988e-01	2.249459e-01	-2.417478e-03	2.226866e-01	2.226866e-01
2.816609539731726e-10	2.877787e-01	2.249777e-01	-2.417289e-03	2.226866e-01	2.226866e-01
6.035591870853698e-10	2.879384e-01	2.250412e-01	-2.416911e-03	2.226866e-01	2.226866e-01
1.247355653309764e-09	2.882579e-01	2.251683e-01	-2.416155e-03	2.226866e-01	2.226866e-01
2.247355653311957e-09	2.887540e-01	2.253655e-01	-2.414979e-03	2.226866e-01	2.226866e-01
3.247355653314150e-09	2.892498e-01	2.255627e-01	-2.413802e-03	2.226866e-01	2.226866e-01
4.247355653316342e-09	2.897454e-01	2.257598e-01	-2.412625e-03	2.226866e-01	2.226866e-01
5.247355653318535e-09	2.902408e-01	2.259568e-01	-2.411446e-03	2.226866e-01	2.226866e-01
6.247355653320728e-09	2.907360e-01	2.261537e-01	-2.410266e-03	2.226866e-01	2.226866e-01
7.247355653322921e-09	2.912309e-01	2.263505e-01	-2.409086e-03	2.226866e-01	2.226866e-01
8.247355653325113e-09	2.917256e-01	2.265472e-01	-2.407904e-03	2.226866e-01	2.226866e-01
9.247355653327306e-09	2.922201e-01	2.267438e-01	-2.406721e-03	2.226866e-01	2.226866e-01
1.024735565332950e-08	2.927144e-01	2.269403e-01	-2.405538e-03	2.226866e-01	2.226866e-01
1.124735565333169e-08	2.932084e-01	2.271367e-01	-2.404353e-03	2.226866e-01	2.226866e-01
1.224735565333388e-08	2.937022e-01	2.273330e-01	-2.403168e-03	2.226866e-01	2.226866e-01
1.324735565333608e-08	2.941959e-01	2.275293e-01	-2.401981e-03	2.226866e-01	2.226866e-01
1.424735565333827e-08	2.946892e-01	2.277254e-01	-2.400794e-03	2.226866e-01	2.226866e-01
1.524735565334046e-08	2.951824e-01	2.279214e-01	-2.399605e-03	2.226866e-01	2.226866e-01
1.624735565334265e-08	2.956753e-01	2.281173e-01	-2.398415e-03	2.226866e-01	2.226866e-01
1.724735565334485e-08	2.961680e-01	2.283132e-01	-2.397225e-03	2.226866e-01	2.226866e-01
1.824735565334704e-08	2.966605e-01	2.285089e-01	-2.396034e-03	2.226866e-01	2.226866e-01
1.924735565334923e-08	2.971527e-01	2.287046e-01	-2.394841e-03	2.226866e-01	2.226866e-01
2.024735565335143e-08	2.976447e-01	2.289001e-01	-2.393648e-03	2.226866e-01	2.226866e-01
2.124735565335362e-08	2.981365e-01	2.290955e-01	-2.392453e-03	2.226866e-01	2.226866e-01
2.224735565335581e-08	2.986281e-01	2.292909e-01	-2.391258e-03	2.226866e-01	2.226866e-01
2.324735565335800e-08	2.991194e-01	2.294862e-01	-2.390062e-03	2.226866e-01	2.226866e-01
2.424735565336020e-08	2.996105e-01	2.296813e-01	-2.388864e-03	2.226866e-01	2.226866e-01
2.524735565336239e-08	3.001014e-01	2.298764e-01	-2.387666e-03	2.226866e-01	2.226866e-01
2.624735565336458e-08	3.005921e-01	2.300713e-01	-2.386467e-03	2.226866e-01	2.226866e-01
2.724735565336677e-08	3.010825e-01	2.302662e-01	-2.385267e-03	2.226866e-01	2.226866e-01
2.824735565336897e-08	3.015727e-01	2.304609e-01	-2.384065e-03	2.226866e-01	2.226866e-01
2.924735565337116e-08	3.020627e-01	2.306556e-01	-2.382863e-03	2.226866e-01	2.226866e-01
3.024735565337335e-08	3.025525e-01	2.308502e-01	-2.381660e-03	2.226866e-01	2.226866e-01
3.124735565337555e-08	3.030420e-01	2.310447e-01	-2.380456e-03	2.226866e-01	2.226866e-01
3.224735565337774e-08	3.035313e-01	2.312390e-01	-2.379251e-03	2.226866e-01	2.226866e-01
3.324735565337993e-08	3.040203e-01	2.314333e-01	-2.378045e-03	2.226866e-01	2.226866e-01
3.424735565338212e-08	3.045092e-01	2.316275e-01	-2.376838e-03	2.226866e-01	2.226866e-01
3.524735565338432e-08	3.049978e-01	2.318216e-01	-2.375630e-03	2.226866e-01	2.226866e-01
3.624735565338651e-08	3.054862e-01	2.320155e-01	-2.374421e-03	2.226866e-01	2.226866e-01
3.724735565338870e-08	3.059743e-01	2.322094e-01	-2.373211e-03	2.226866e-01	2.226866e-01
3.824735565339089e-08	3.064623e-01	2.324032e-01	-2.372000e-03	2.226866e-01	2.226866e-01
3.924735565339309e-08	3.069499e-01	2.325969e-01	-2.370788e-03	2.226866e-01	2.226866e-01
