time	V(v_y)	V(v_out)	V(v_x)	V(v_90)	V(v_0)
0.000000000000000e+00	-7.697223e-01	3.920401e-02	-9.614268e-05	2.226866e-01	2.226866e-01
9.999999999344301e-11	-7.696487e-01	3.920480e-02	-9.612280e-05	2.226866e-01	2.226866e-01
2.999999999938815e-10	-7.695017e-01	3.920638e-02	-9.608302e-05	2.226866e-01	2.226866e-01
6.999999999947586e-10	-7.692075e-01	3.920953e-02	-9.600347e-05	2.226866e-01	2.226866e-01
1.499999999996513e-09	-7.686191e-01	3.921583e-02	-9.584438e-05	2.226866e-01	2.226866e-01
2.499999999998706e-09	-7.678834e-01	3.922369e-02	-9.564548e-05	2.226866e-01	2.226866e-01
3.500000000000898e-09	-7.671474e-01	3.923153e-02	-9.544658e-05	2.226866e-01	2.226866e-01
4.500000000003091e-09	-7.664112e-01	3.923936e-02	-9.524765e-05	2.226866e-01	2.226866e-01
5.500000000005284e-09	-7.656749e-01	3.924717e-02	-9.504872e-05	2.226866e-01	2.226866e-01
6.500000000007476e-09	-7.649383e-01	3.925496e-02	-9.484977e-05	2.226866e-01	2.226866e-01
7.500000000009669e-09	-7.642015e-01	3.926274e-02	-9.465081e-05	2.226866e-01	2.226866e-01
8.500000000011862e-09	-7.634645e-01	3.927050e-02	-9.445183e-05	2.226866e-01	2.226866e-01
9.500000000014054e-09	-7.627273e-01	3.927824e-02	-9.425283e-05	2.226866e-01	2.226866e-01
1.050000000001625e-08	-7.619898e-01	3.928597e-02	-9.405383e-05	2.226866e-01	2.226866e-01
1.150000000001844e-08	-7.612522e-01	3.929368e-02	-9.385481e-05	2.226866e-01	2.226866e-01
1.250000000002063e-08	-7.605143e-01	3.930138e-02	-9.365578e-05	2.226866e-01	2.226866e-01
1.350000000002283e-08	-7.597762e-01	3.930906e-02	-9.345672e-05	2.226866e-01	2.226866e-01
1.450000000002502e-08	-7.590379e-01	3.931672e-02	-9.325767e-05	2.226866e-01	2.226866e-01
1.550000000002721e-08	-7.582994e-01	3.932437e-02	-9.305859e-05	2.226866e-01	2.226866e-01
1.650000000002940e-08	-7.575607e-01	3.933200e-02	-9.285950e-05	2.226866e-01	2.226866e-01
1.750000000003160e-08	-7.568218e-01	3.933961e-02	-9.266039e-05	2.226866e-01	2.226866e-01
1.850000000003379e-08	-7.560827e-01	3.934721e-02	-9.246128e-05	2.226866e-01	2.226866e-01
1.950000000003598e-08	-7.553433e-01	3.935479e-02	-9.226215e-05	2.226866e-01	2.226866e-01
2.050000000003817e-08	-7.546037e-01	3.936236e-02	-9.206300e-05	2.226866e-01	2.226866e-01
2.150000000004037e-08	-7.538640e-01	3.936991e-02	-9.186385e-05	2.226866e-01	2.226866e-01
2.250000000004256e-08	-7.531240e-01	3.937744e-02	-9.166467e-05	2.226866e-01	2.226866e-01
2.350000000004475e-08	-7.523838e-01	3.938496e-02	-9.146550e-05	2.226866e-01	2.226866e-01
2.450000000004695e-08	-7.516435e-01	3.939246e-02	-9.126630e-05	2.226866e-01	2.226866e-01
2.550000000004914e-08	-7.509028e-01	3.939994e-02	-9.106709e-05	2.226866e-01	2.226866e-01
2.650000000005133e-08	-7.501621e-01	3.940741e-02	-9.086787e-05	2.226866e-01	2.226866e-01
2.750000000005352e-08	-7.494211e-01	3.941487e-02	-9.066863e-05	2.226866e-01	2.226866e-01
2.850000000005572e-08	-7.486798e-01	3.942230e-02	-9.046939e-05	2.226866e-01	2.226866e-01
2.950000000005791e-08	-7.479384e-01	3.942972e-02	-9.027013e-05	2.226866e-01	2.226866e-01
3.050000000006010e-08	-7.471968e-01	3.943713e-02	-9.007086e-05	2.226866e-01	2.226866e-01
3.150000000006229e-08	-7.464550e-01	3.944451e-02	-8.987157e-05	2.226866e-01	2.226866e-01
3.250000000006449e-08	-7.457129e-01	3.945188e-02	-8.967228e-05	2.226866e-01	2.226866e-01
3.350000000006668e-08	-7.449707e-01	3.945924e-02	-8.947297e-05	2.226866e-01	2.226866e-01
3.450000000006887e-08	-7.442282e-01	3.946658e-02	-8.927366e-05	2.226866e-01	2.226866e-01
3.550000000007106e-08	-7.434856e-01	3.947390e-02	-8.907432e-05	2.226866e-01	2.226866e-01
3.650000000007326e-08	-7.427427e-01	3.948120e-02	-8.887498e-05	2.226866e-01	2.226866e-01
3.750000000007545e-08	-7.419996e-01	3.948849e-02	-8.867562e-05	2.226866e-01	2.226866e-01
3.850000000007764e-08	-7.412564e-01	3.949577e-02	-8.847626e-05	2.226866e-01	2.226866e-01
3.950000000007984e-08	-7.405129e-01	3.950303e-02	-8.827688e-05	2.226866e-01	2.226866e-01
4.050000000008203e-08	-7.397692e-01	3.951027e-02	-8.807749e-05	2.226866e-01	2.226866e-01
4.150000000008422e-08	-7.390254e-01	3.951749e-02	-8.787809e-05	2.226866e-01	2.226866e-01
4.250000000008641e-08	-7.382812e-01	3.952470e-02	-8.767868e-05	2.226866e-01	2.226866e-01
4.350000000008861e-08	-7.375370e-01	3.953189e-02	-8.747925e-05	2.226866e-01	2.226866e-01
4.450000000009080e-08	-7.367925e-01	3.953907e-02	-8.727982e-05	2.226866e-01	2.226866e-01
4.550000000009299e-08	-7.360479e-01	3.954623e-02	-8.708037e-05	2.226866e-01	2.226866e-01
4.650000000009518e-08	-7.353030e-01	3.955337e-02	-8.688091e-05	2.226866e-01	2.226866e-01
4.750000000009738e-08	-7.345579e-01	3.956050e-02	-8.668145e-05	2.226866e-01	2.226866e-01
4.850000000009957e-08	-7.338126e-01	3.956761e-02	-8.648197e-05	2.226866e-01	2.226866e-01
4.950000000010176e-08	-7.330671e-01	3.957471e-02	-8.628248e-05	2.226866e-01	2.226866e-01
5.050000000010396e-08	-7.323214e-01	3.958178e-02	-8.608298e-05	2.226866e-01	2.226866e-01
5.150000000010615e-08	-7.315755e-01	3.958885e-02	-8.588348e-05	2.226866e-01	2.226866e-01
5.250000000010834e-08	-7.308295e-01	3.959589e-02	-8.568395e-05	2.226866e-01	2.226866e-01
5.350000000011053e-08	-7.300832e-01	3.960292e-02	-8.548443e-05	2.226866e-01	2.226866e-01
5.450000000011273e-08	-7.293367e-01	3.960994e-02	-8.528488e-05	2.226866e-01	2.226866e-01
5.550000000011492e-08	-7.285901e-01	3.961693e-02	-8.508533e-05	2.226866e-01	2.226866e-01
5.650000000011711e-08	-7.278432e-01	3.962391e-02	-8.488577e-05	2.226866e-01	2.226866e-01
5.750000000011930e-08	-7.270961e-01	3.963087e-02	-8.468619e-05	2.226866e-01	2.226866e-01
5.850000000012150e-08	-7.263489e-01	3.963782e-02	-8.448662e-05	2.226866e-01	2.226866e-01
5.950000000012369e-08	-7.256014e-01	3.964476e-02	-8.428703e-05	2.226866e-01	2.226866e-01
6.050000000012588e-08	-7.248538e-01	3.965167e-02	-8.408743e-05	2.226866e-01	2.226866e-01
6.150000000012808e-08	-7.241060e-01	3.965857e-02	-8.388782e-05	2.226866e-01	2.226866e-01
6.250000000013027e-08	-7.233579e-01	3.966545e-02	-8.368820e-05	2.226866e-01	2.226866e-01
6.350000000013246e-08	-7.226096e-01	3.967232e-02	-8.348856e-05	2.226866e-01	2.226866e-01
6.450000000013465e-08	-7.218612e-01	3.967917e-02	-8.328893e-05	2.226866e-01	2.226866e-01
6.550000000013685e-08	-7.211126e-01	3.968601e-02	-8.308928e-05	2.226866e-01	2.226866e-01
6.650000000013904e-08	-7.203638e-01	3.969282e-02	-8.288962e-05	2.226866e-01	2.226866e-01
6.750000000014123e-08	-7.196148e-01	3.969963e-02	-8.268996e-05	2.226866e-01	2.226866e-01
6.850000000014342e-08	-7.188656e-01	3.970641e-02	-8.249028e-05	2.226866e-01	2.226866e-01
6.950000000014562e-08	-7.181162e-01	3.971318e-02	-8.229060e-05	2.226866e-01	2.226866e-01
7.050000000014781e-08	-7.173666e-01	3.971993e-02	-8.209090e-05	2.226866e-01	2.226866e-01
7.150000000015000e-08	-7.166168e-01	3.972667e-02	-8.189121e-05	2.226866e-01	2.226866e-01
7.250000000015220e-08	-7.158669e-01	3.973339e-02	-8.169150e-05	2.226866e-01	2.226866e-01
7.350000000015439e-08	-7.151167e-01	3.974009e-02	-8.149177e-05	2.226866e-01	2.226866e-01
7.450000000015658e-08	-7.143663e-01	3.974678e-02	-8.129205e-05	2.226866e-01	2.226866e-01
7.550000000015877e-08	-7.136158e-01	3.975345e-02	-8.109232e-05	2.226866e-01	2.226866e-01
7.650000000016097e-08	-7.128651e-01	3.976011e-02	-8.089257e-05	2.226866e-01	2.226866e-01
7.750000000016316e-08	-7.121141e-01	3.976675e-02	-8.069281e-05	2.226866e-01	2.226866e-01
7.850000000016535e-08	-7.113630e-01	3.977337e-02	-8.049305e-05	2.226866e-01	2.226866e-01
7.950000000016754e-08	-7.106117e-01	3.977998e-02	-8.029328e-05	2.226866e-01	2.226866e-01
8.050000000016974e-08	-7.098602e-01	3.978657e-02	-8.009351e-05	2.226866e-01	2.226866e-01
8.150000000017193e-08	-7.091085e-01	3.979314e-02	-7.989373e-05	2.226866e-01	2.226866e-01
8.250000000017412e-08	-7.083567e-01	3.979970e-02	-7.969393e-05	2.226866e-01	2.226866e-01
8.350000000017632e-08	-7.076046e-01	3.980624e-02	-7.949414e-05	2.226866e-01	2.226866e-01
8.450000000017851e-08	-7.068524e-01	3.981276e-02	-7.929432e-05	2.226866e-01	2.226866e-01
8.550000000018070e-08	-7.060999e-01	3.981927e-02	-7.909451e-05	2.226866e-01	2.226866e-01
8.650000000018289e-08	-7.053473e-01	3.982576e-02	-7.889469e-05	2.226866e-01	2.226866e-01
8.750000000018509e-08	-7.045945e-01	3.983224e-02	-7.869486e-05	2.226866e-01	2.226866e-01
8.850000000018728e-08	-7.038415e-01	3.983870e-02	-7.849502e-05	2.226866e-01	2.226866e-01
8.950000000018947e-08	-7.030883e-01	3.984514e-02	-7.829518e-05	2.226866e-01	2.226866e-01
9.050000000019166e-08	-7.023349e-01	3.985157e-02	-7.809533e-05	2.226866e-01	2.226866e-01
9.150000000019386e-08	-7.015814e-01	3.985798e-02	-7.789547e-05	2.226866e-01	2.226866e-01
9.250000000019605e-08	-7.008277e-01	3.986438e-02	-7.769560e-05	2.226866e-01	2.226866e-01
9.350000000019824e-08	-7.000738e-01	3.987075e-02	-7.749573e-05	2.226866e-01	2.226866e-01
9.450000000020043e-08	-6.993197e-01	3.987712e-02	-7.729585e-05	2.226866e-01	2.226866e-01
9.550000000020263e-08	-6.985654e-01	3.988346e-02	-7.709597e-05	2.226866e-01	2.226866e-01
9.650000000020482e-08	-6.978109e-01	3.988979e-02	-7.689607e-05	2.226866e-01	2.226866e-01
